GID,"Last, First",First  Last,Date,Team,Opp,H/A,GameID,GTime(ET),Team pts,Opp pts,Start,Minutes,GP,active,FDP,DKP,DDP,YHP,Stats,DoubleD,TripleD,FD Sal,FD Change,DK Sal,DK Change,DD Sal,DD Change,YH Sal,YH Change,FD pos,DK pos,DD pos,YH pos,Column1
4773,"Mudiay, Emmanuel",Emmanuel Mudiay,20171027,den,atl,A,20171027-den-atl,19.5,105,100,0,28,1,1,26.8,27,25.25,26.8,16pt 4rb 4as 5-12fg 6-6ft,0,0,3400,-500,3600,-300,,,10,-1,1,1,,1,
3641,"Iguodala, Andre",Andre Iguodala,20171027,gsw,was,H,20171027-was-gsw,22.5,120,117,0,31.08333333,1,1,15.4,15.5,14.75,15.4,7pt 2rb 4as 3-5fg 1-2ft,0,0,4300,-200,3800,-100,,,10,0,3,23,,2,
4954,"Murray, Jamal",Jamal Murray,20171027,den,atl,A,20171027-den-atl,19.5,105,100,1,20.1,1,1,8.6,9.25,7,8.6,6pt 3rb 1to 3-12fg,0,0,4900,800,4500,0,,,11,0,1,12,,1,
3857,"Gay, Rudy",Rudy Gay,20171027,sas,orl,A,20171027-sas-orl,19,87,114,0,23.88333333,1,1,26.4,23.75,22.5,26.4,2pt 7rb 4as 4bl 2to 1-6fg,0,0,5500,200,5000,100,,,27,-2,3,34,,3,
4023,"Smith, Jason",Jason Smith,20171027,was,gsw,A,20171027-was-gsw,22.5,117,120,0,0,0,1,0,0,0,0,,0,0,3200,-400,3700,-300,,,10,0,4,45,,4,
4183,"Meeks, Jodie",Jodie Meeks,20171027,was,gsw,A,20171027-was-gsw,22.5,117,120,0,27.35,1,1,18.1,18.25,17.25,18.1,10pt 3rb 1as 1st 2trey 4-12fg,0,0,3400,400,3300,0,,,10,0,2,2,,2,
4595,"Schroder, Dennis",Dennis Schroder,20171027,atl,den,H,20171027-den-atl,19.5,100,105,1,32.51666667,1,1,35.6,35.75,34.5,35.6,20pt 3rb 6as 1st 2trey 7-16fg 4-4ft,0,0,8300,0,7300,-100,,,36,0,1,1,,1,
3629,"Deng, Luol",Luol Deng,20171027,lal,tor,H,20171027-tor-lal,22.5,92,101,0,0,0,0,0,0,0,0,,0,0,3200,0,3000,-100,,,10,0,3,34,,3,
4886,"Miller, Malcolm",Malcolm Miller,20171027,tor,lal,A,20171027-tor-lal,22.5,101,92,0,0,0,0,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,4,4,,4,
5238,"Hart, Josh",Josh Hart,20171027,lal,tor,H,20171027-tor-lal,22.5,92,101,0,20.1,1,1,22.8,20,19.75,22.8,9pt 4rb 2st 1bl 4-4fg 1-2ft,0,0,3000,0,3000,-200,,,10,0,2,12,,2,
4575,"Carter-Williams, Michael",Michael Carter-Williams,20171027,cha,hou,H,20171027-hou-cha,19,93,109,0,0,0,0,0,0,0,0,,0,0,3400,0,3200,0,,,10,0,1,1,,1,
4966,"Taylor, Isaiah",Isaiah Taylor,20171027,atl,den,H,20171027-den-atl,19.5,100,105,0,5.15,1,1,2,2,2,2,2pt 1-1fg,0,0,,,,,,,10,0,,,,1,
4561,"Crabbe, Allen",Allen Crabbe,20171027,bkn,nyk,A,20171027-bkn-nyk,19.5,86,107,0,20.36666667,1,1,2.7,2.75,2.25,2.7,0pt 1rb 1as 0-2fg,0,0,4500,-300,4900,0,,,11,0,3,23,,2,
5225,"Ferguson, Terrance",Terrance Ferguson,20171027,okc,min,A,20171027-okc-min,20,116,119,0,2.7,1,1,3,2,1.75,3,0pt 1st 0-1fg,0,0,3000,0,3000,0,,,10,0,2,23,,2,
3313,"Parker, Tony",Tony Parker,20171027,sas,orl,A,20171027-sas-orl,19,87,114,0,0,0,0,0,0,0,0,,0,0,3300,0,3700,0,,,10,-7,1,1,,1,
4078,"Augustin, D.J.",D.J. Augustin,20171027,orl,sas,H,20171027-sas-orl,19,114,87,1,24.46666667,1,1,25.6,24.25,24.25,25.6,7pt 3rb 6as 2st 1trey 3-5fg,0,0,6300,400,5700,600,,,12,2,1,12,,1,
4990,"Hernangomez, Juan",Juan Hernangomez,20171027,den,atl,A,20171027-den-atl,19.5,105,100,0,0,0,0,0,0,0,0,,0,0,3000,0,3800,0,,,10,0,3,34,,3,
3523,"Collison, Nick",Nick Collison,20171027,okc,min,A,20171027-okc-min,20,116,119,0,0,0,1,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,5,45,,5,
4768,"Lauvergne, Joffrey",Joffrey Lauvergne,20171027,sas,orl,A,20171027-sas-orl,19,87,114,0,0,0,1,0,0,0,0,,0,0,3100,0,3000,0,,,10,-1,5,45,,5,
5143,"Robinson, Devin",Devin Robinson,20171027,was,gsw,A,20171027-was-gsw,22.5,117,120,0,0,0,0,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,3,2,,2,
4614,"Zeller, Cody",Cody Zeller,20171027,cha,hou,H,20171027-hou-cha,19,93,109,0,0,0,1,0,0,0,0,,0,0,4100,-200,4000,0,,,12,0,5,5,,5,
5219,"Ntilikina, Frank",Frank Ntilikina,20171027,nyk,bkn,H,20171027-bkn-nyk,19.5,107,86,0,22.5,1,1,18.9,20,18.75,18.9,9pt 2rb 5as 1st 3to 1trey 4-11fg,0,0,3000,-200,3300,0,,,10,0,1,12,,1,
4549,"Ross, Terrence",Terrence Ross,20171027,orl,sas,H,20171027-sas-orl,19,114,87,1,24.16666667,1,1,14.4,13.75,12.5,14.4,2pt 7rb 1st 1bl 2to 1-6fg,0,0,4100,-1100,4000,-400,,,15,-1,2,23,,3,
4013,"Noah, Joakim",Joakim Noah,20171027,nyk,bkn,H,20171027-bkn-nyk,19.5,107,86,0,0,0,1,0,0,0,0,,0,0,3000,0,4000,0,,,10,0,5,5,,5,
4705,"Gordon, Aaron",Aaron Gordon,20171027,orl,sas,H,20171027-sas-orl,19,114,87,1,25.93333333,1,1,28.2,29,29,28.2,16pt 6rb 2as 1bl 1to 2trey 7-11fg,0,0,8500,500,6800,-100,,,30,2,4,34,,4,
3976,"Brooks, Aaron",Aaron Brooks,20171027,min,okc,H,20171027-okc-min,20,119,116,0,0,0,1,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,1,12,,1,
4809,"McCullough, Chris",Chris McCullough,20171027,was,gsw,A,20171027-was-gsw,22.5,117,120,0,0,0,1,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,4,45,,4,
4680,"Randle, Julius",Julius Randle,20171027,lal,tor,H,20171027-tor-lal,22.5,92,101,0,23.68333333,1,1,33.5,32.25,31.25,33.5,18pt 5rb 3as 1st 1bl 1to 6-8fg 6-8ft,0,0,4600,200,4900,100,,,22,0,4,45,,4,
5179,"Bacon, Dwayne",Dwayne Bacon,20171027,cha,hou,H,20171027-hou-cha,19,93,109,0,29.1,1,1,5.3,6.5,4.75,5.3,1pt 4rb 1as 2to 0-6fg 1-2ft,0,0,3300,-300,3100,-300,,,10,0,2,23,,2,
3021,"Ginobili, Manu",Manu Ginobili,20171027,sas,orl,A,20171027-sas-orl,19,87,114,0,14,1,1,8,7.5,5.5,8,6pt 1st 1to 1-9fg 4-4ft,0,0,3800,200,3800,200,,,10,-2,2,23,,2,
3573,"West, David",David West,20171027,gsw,was,H,20171027-was-gsw,22.5,120,117,0,15.43333333,1,1,25.3,25,24.75,25.3,16pt 4rb 1as 1st 1bl 3to 8-9fg,0,0,3600,0,3000,0,,,10,0,4,45,,4,
5117,"Boucher, Chris",Chris Boucher,20171027,gsw,was,H,20171027-was-gsw,22.5,120,117,0,0,0,0,0,0,0,0,,0,0,3400,0,3000,0,,,10,0,4,4,,4,
3765,"Ilyasova, Ersan",Ersan Ilyasova,20171027,atl,den,H,20171027-den-atl,19.5,100,105,1,29.75,1,1,19.6,18.25,16.75,19.6,7pt 3rb 2as 2st 1trey 3-11fg,0,0,4600,-100,4200,0,,,10,0,4,34,,4,
4879,"Towns, Karl-Anthony",Karl-Anthony Towns,20171027,min,okc,H,20171027-okc-min,20,119,116,1,36.05,1,1,66.8,66.25,64,66.8,33pt 19rb 4bl 1to 1trey 12-24fg 8-9ft,1,0,9500,-600,8600,0,,,47,-1,5,5,,5,
4984,"McClellan, Sheldon",Sheldon McClellan,20171027,was,gsw,A,20171027-was-gsw,22.5,117,120,0,0,0,0,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,2,2,,2,
4733,"Harris, Joe",Joe Harris,20171027,bkn,nyk,A,20171027-bkn-nyk,19.5,86,107,0,27.15,1,1,11.7,11.75,11.75,11.7,6pt 1rb 1as 1st 2trey 2-6fg,0,0,3000,-100,3200,-200,,,10,0,3,23,,2,
4453,"Morris, Markieff",Markieff Morris,20171027,was,gsw,A,20171027-was-gsw,22.5,117,120,0,0,0,0,0,0,0,0,,0,0,6000,0,5000,0,,,21,0,4,34,,4,
4594,"Muhammad, Shabazz",Shabazz Muhammad,20171027,min,okc,H,20171027-okc-min,20,119,116,0,11.53333333,1,1,1.2,1.25,0.75,1.2,0pt 1rb 0-2fg,0,0,3500,500,4000,1000,,,10,0,3,23,,3,
4965,"Ingram, Brandon",Brandon Ingram,20171027,lal,tor,H,20171027-tor-lal,22.5,92,101,1,23.45,1,1,9.9,11.5,9.75,9.9,9pt 2rb 1as 3to 3-9fg 3-4ft,0,0,5600,500,5400,200,,,16,0,3,23,,3,
3777,"Mahinmi, Ian",Ian Mahinmi,20171027,was,gsw,A,20171027-was-gsw,22.5,117,120,0,12.65,1,1,3.6,4.75,4.25,3.6,2pt 3rb 2to 1-3fg,0,0,3100,-400,3500,-500,,,10,0,5,5,,5,
4559,"Roberson, Andre",Andre Roberson,20171027,okc,min,A,20171027-okc-min,20,116,119,1,9.916666667,1,1,9.6,9.25,8.25,9.6,4pt 3rb 1bl 1to 2-6fg,0,0,3200,200,3500,-200,,,13,-4,2,23,,2,
5222,"Dotson, Damyean",Damyean Dotson,20171027,nyk,bkn,H,20171027-bkn-nyk,19.5,107,86,0,6.4,1,1,1.2,1.25,0.25,1.2,0pt 1rb 0-4fg,0,0,3000,0,3000,0,,,10,0,2,2,,2,
3756,"Gortat, Marcin",Marcin Gortat,20171027,was,gsw,A,20171027-was-gsw,22.5,117,120,1,32.56666667,1,1,33.8,32.5,30.5,33.8,18pt 4rb 4as 2bl 1to 8-16fg 2-2ft,0,0,6000,-100,5600,100,,,24,0,5,5,,5,
4765,"Grant, Jerami",Jerami Grant,20171027,okc,min,A,20171027-okc-min,20,116,119,0,27.4,1,1,21.9,18,17,21.9,6pt 2rb 1as 1st 3bl 2-6fg 2-2ft,0,0,3300,100,3200,100,,,10,0,4,34,,4,
4653,"Porter, Otto",Otto Porter,20171027,was,gsw,A,20171027-was-gsw,22.5,117,120,1,33.55,1,1,50,53.5,55.5,50,29pt 10rb 2as 1st 1bl 7trey 11-16fg 0-3ft,1,0,7000,-500,6700,800,,,30,0,4,34,,3,
4801,"Brown, Anthony",Anthony Brown,20171027,min,okc,H,20171027-okc-min,20,119,116,0,0,0,0,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,3,23,,3,
4075,"Lopez, Brook",Brook Lopez,20171027,lal,tor,H,20171027-tor-lal,22.5,92,101,1,23.8,1,1,31,28.75,26.5,31,13pt 5rb 2as 1st 3bl 3to 6-14fg 1-2ft,0,0,6600,-500,6000,0,,,29,0,5,5,,5,
4933,"Jones, Damian",Damian Jones,20171027,gsw,was,H,20171027-was-gsw,22.5,120,117,0,0,0,0,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,5,5,,5,
4468,"Fournier, Evan",Evan Fournier,20171027,orl,sas,H,20171027-sas-orl,19,114,87,1,26.83333333,1,1,34,36.75,38,34,25pt 5rb 2as 1st 3to 4trey 10-12fg 1-2ft,0,0,7600,600,6100,0,,,23,2,3,23,,2,
5204,"Craig, Torrey",Torrey Craig,20171027,den,atl,A,20171027-den-atl,19.5,105,100,0,0,0,0,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,3,23,,2,
5224,"Hamilton, Daniel",Daniel Hamilton,20171027,okc,min,A,20171027-okc-min,20,116,119,0,0,0,0,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,3,3,,3,
4929,"Siakam, Pascal",Pascal Siakam,20171027,tor,lal,A,20171027-tor-lal,22.5,101,92,1,24.96666667,1,1,31.5,30.25,30,31.5,18pt 5rb 1as 2st 1trey 8-10fg 1-2ft,0,0,3200,200,3000,0,,,10,0,4,4,,4,
4996,"Georges-Hunt, Marcus",Marcus Georges-Hunt,20171027,min,okc,H,20171027-okc-min,20,119,116,0,0.516666667,1,1,0,0,0,0,0pt,0,0,,,3000,0,,,10,0,,23,,2,
4908,"Williams, Troy",Troy Williams,20171027,hou,cha,A,20171027-hou-cha,19,109,93,0,0,0,1,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,3,2,,2,
3766,"Jack, Jarrett",Jarrett Jack,20171027,nyk,bkn,H,20171027-bkn-nyk,19.5,107,86,1,25.5,1,1,25.9,26.25,25.5,25.9,8pt 7rb 5as 1st 1to 1trey 3-7fg 1-2ft,0,0,3000,0,3200,0,,,10,0,1,1,,2,
5139,"Allen, Jarrett",Jarrett Allen,20171027,bkn,nyk,A,20171027-bkn-nyk,19.5,86,107,0,15.53333333,1,1,10.6,9.25,8.5,10.6,2pt 3rb 2st 1to 1-4fg,0,0,3000,-600,3500,-100,,,10,0,5,45,,5,
4778,"Kaminsky, Frank",Frank Kaminsky,20171027,cha,hou,H,20171027-hou-cha,19,93,109,0,29.53333333,1,1,14.8,15,13.5,14.8,8pt 4rb 1bl 1to 1trey 3-11fg 1-1ft,0,0,5400,300,5100,100,,,20,0,4,45,,4,
4297,"Lin, Jeremy",Jeremy Lin,20171027,bkn,nyk,A,20171027-bkn-nyk,19.5,86,107,0,0,0,0,0,0,0,0,,0,0,,,3000,-1000,,,10,0,,12,,2,
4668,"Clarkson, Jordan",Jordan Clarkson,20171027,lal,tor,H,20171027-tor-lal,22.5,92,101,0,13.86666667,1,1,9.4,12,10.75,9.4,11pt 2rb 4to 1trey 4-11fg 2-2ft,0,0,4200,-300,4700,-200,,,20,0,2,12,,1,
4404,"Leonard, Kawhi",Kawhi Leonard,20171027,sas,orl,A,20171027-sas-orl,19,87,114,0,0,0,0,0,0,0,0,,0,0,8600,0,8000,-100,,,48,0,3,34,,3,
4440,"Walker, Kemba",Kemba Walker,20171027,cha,hou,H,20171027-hou-cha,19,93,109,1,38.61666667,1,1,42.1,42.75,41.25,42.1,26pt 3rb 5as 1st 1bl 1to 4trey 8-22fg 6-6ft,0,0,8000,-100,7800,100,,,39,0,1,1,,1,
4488,"Scott, Mike",Mike Scott,20171027,was,gsw,A,20171027-was-gsw,22.5,117,120,0,24.03333333,1,1,21.9,23.25,22.5,21.9,14pt 7rb 1as 2to 4-7fg 6-6ft,0,0,3100,0,3000,0,,,10,0,4,4,,4,
3308,"Gasol, Pau",Pau Gasol,20171027,sas,orl,A,20171027-sas-orl,19,87,114,1,25.53333333,1,1,25.7,28.25,28.25,25.7,12pt 11rb 1as 1to 5-7fg 2-2ft,1,0,5700,-300,4900,-100,,,17,0,5,45,,5,
3639,"Howard, Dwight",Dwight Howard,20171027,cha,hou,H,20171027-hou-cha,19,93,109,1,31.9,1,1,45.2,46.5,43,45.2,19pt 16rb 2as 1st 1bl 2to 7-13fg 5-15ft,1,0,7900,0,7100,0,,,28,0,5,5,,5,
4799,"Russell, D'Angelo",D'Angelo Russell,20171027,bkn,nyk,A,20171027-bkn-nyk,19.5,86,107,1,17.6,1,1,16.9,18.5,18,16.9,15pt 2rb 1as 2to 1trey 6-10fg 2-2ft,0,0,8000,200,7700,-100,,,34,2,1,1,,1,
4245,"Mills, Patty",Patty Mills,20171027,sas,orl,A,20171027-sas-orl,19,87,114,0,20.61666667,1,1,18.9,20,18,18.9,12pt 2rb 3as 1st 3to 1trey 4-14fg 3-3ft,0,0,3300,-200,3400,-100,,,18,-1,1,1,,1,
3408,"Hilario, Nene",Nene Hilario,20171027,hou,cha,A,20171027-hou-cha,19,109,93,0,0,0,0,0,0,0,0,,0,0,3600,0,3400,0,,,10,0,5,5,,5,
5205,"Paige, Marcus",Marcus Paige,20171027,cha,hou,H,20171027-hou-cha,19,93,109,0,0,0,1,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,1,1,,1,
4696,"Birch, Khem",Khem Birch,20171027,orl,sas,H,20171027-sas-orl,19,114,87,0,0,0,0,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,4,4,,4,
4934,"VanVleet, Fred",Fred VanVleet,20171027,tor,lal,A,20171027-tor-lal,22.5,101,92,0,13.25,1,1,9,9,8,9,2pt 4as 1st 2to 1-5fg,0,0,3000,0,3000,0,,,10,0,1,1,,1,
4560,"Blue, Vander",Vander Blue,20171027,lal,tor,H,20171027-tor-lal,22.5,92,101,0,0,0,0,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,2,12,,1,
4497,"Valanciunas, Jonas",Jonas Valanciunas,20171027,tor,lal,A,20171027-tor-lal,22.5,101,92,0,0,0,0,0,0,0,0,,0,0,5900,-300,5000,0,,,18,0,5,5,,5,
4020,"Sessions, Ramon",Ramon Sessions,20171027,nyk,bkn,H,20171027-bkn-nyk,19.5,107,86,0,0,0,1,0,0,0,0,,0,0,4700,600,4400,400,,,10,0,1,1,,1,
4264,"Babbitt, Luke",Luke Babbitt,20171027,atl,den,H,20171027-den-atl,19.5,100,105,0,0.383333333,1,1,0,0,0,0,0pt,0,0,3000,0,3000,0,,,10,0,4,34,,4,
4542,"Plumlee, Miles",Miles Plumlee,20171027,atl,den,H,20171027-den-atl,19.5,100,105,0,0,0,0,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,5,5,,5,
4924,"Zubac, Ivica",Ivica Zubac,20171027,lal,tor,H,20171027-tor-lal,22.5,92,101,0,0,0,1,0,0,0,0,,0,0,3100,0,3800,0,,,10,0,5,5,,5,
5001,"Bembry, DeAndre",DeAndre Bembry,20171027,atl,den,H,20171027-den-atl,19.5,100,105,0,0,0,0,0,0,0,0,,0,0,3600,0,3300,0,,,10,0,3,23,,3,
4876,"Jones, Tyus",Tyus Jones,20171027,min,okc,H,20171027-okc-min,20,119,116,0,10.35,1,1,2.2,3.25,2.75,2.2,0pt 1rb 2as 2to 0-2fg,0,0,3000,0,3000,0,,,10,0,1,12,,1,
3747,"Felton, Raymond",Raymond Felton,20171027,okc,min,A,20171027-okc-min,20,116,119,0,13.71666667,1,1,12.7,12.25,12.5,12.7,7pt 1rb 1as 1st 1trey 3-4fg,0,0,3100,0,3000,0,,,10,0,1,12,,1,
4839,"Hilliard, Darrun",Darrun Hilliard,20171027,sas,orl,A,20171027-sas-orl,19,87,114,0,0,0,0,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,2,23,,2,
4574,"Adams, Steven",Steven Adams,20171027,okc,min,A,20171027-okc-min,20,116,119,1,31.66666667,1,1,32.1,32.5,32,32.1,20pt 8rb 1as 1bl 2to 8-10fg 4-4ft,0,0,7000,100,6000,200,,,17,4,5,5,,5,
4992,"LeVert, Caris",Caris LeVert,20171027,bkn,nyk,A,20171027-bkn-nyk,19.5,86,107,1,25.98333333,1,1,12.6,14.75,13.5,12.6,7pt 3rb 2as 1st 4to 2trey 2-8fg 1-4ft,0,0,5800,0,5400,300,,,13,0,2,13,,3,
5241,"Anunoby, OG",OG Anunoby,20171027,tor,lal,A,20171027-tor-lal,22.5,101,92,0,18.5,1,1,12.7,12.25,11,12.7,7pt 1rb 1as 1st 1trey 2-8fg 2-3ft,0,0,3100,100,3000,0,,,10,0,3,34,,3,
4989,"Bertans, Davis",Davis Bertans,20171027,sas,orl,A,20171027-sas-orl,19,87,114,0,15.23333333,1,1,10.2,9.75,9,10.2,6pt 1rb 1bl 1trey 2-7fg 1-1ft,0,0,3000,0,3000,0,,,10,0,4,34,,3,
4110,"Lee, Courtney",Courtney Lee,20171027,nyk,bkn,H,20171027-bkn-nyk,19.5,107,86,1,29.83333333,1,1,21.1,21.75,21.5,21.1,13pt 3rb 1as 1st 3trey 4-11fg 2-2ft,0,0,4500,500,4100,200,,,11,-2,2,23,,2,
4122,"Speights, Marreese",Marreese Speights,20171027,orl,sas,H,20171027-sas-orl,19,114,87,0,6.166666667,1,1,1.2,1.25,0.75,1.2,0pt 1rb 0-2fg,0,0,3100,0,3000,0,,,10,0,5,45,,4,
4077,"Gordon, Eric",Eric Gordon,20171027,hou,cha,A,20171027-hou-cha,19,109,93,1,38.83333333,1,1,26.4,32,31.5,26.4,26pt 2rb 2as 5to 6trey 9-22fg 2-3ft,0,0,7100,400,6900,900,,,21,0,2,2,,2,
4373,"Vucevic, Nikola",Nikola Vucevic,20171027,orl,sas,H,20171027-sas-orl,19,114,87,1,22.93333333,1,1,24.9,26,26.75,24.9,15pt 2rb 3as 2bl 3to 3trey 6-9fg,0,0,8700,-1100,6900,-1400,,,39,3,5,5,,5,
3974,"Belinelli, Marco",Marco Belinelli,20171027,atl,den,H,20171027-den-atl,19.5,100,105,0,28.16666667,1,1,17.4,21.5,23.25,17.4,15pt 2rb 2as 3to 5trey 5-8fg,0,0,4500,-300,4400,-100,,,10,0,2,2,,2,
5240,"Kornet, Luke",Luke Kornet,20171027,nyk,bkn,H,20171027-bkn-nyk,19.5,107,86,0,0,0,0,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,4,4,,4,
5125,"Bell, Jordan",Jordan Bell,20171027,gsw,was,H,20171027-was-gsw,22.5,120,117,0,0,0,0,0,0,0,0,,0,0,3299,-201,3100,-200,,,10,0,4,45,,5,
4267,"Booker, Trevor",Trevor Booker,20171027,bkn,nyk,A,20171027-bkn-nyk,19.5,86,107,0,18.03333333,1,1,12.8,14.5,13.75,12.8,10pt 4rb 2to 1trey 4-8fg 1-2ft,0,0,5300,-700,5600,-300,,,14,0,4,45,,4,
4659,"Muscala, Mike",Mike Muscala,20171027,atl,den,H,20171027-den-atl,19.5,100,105,0,20.7,1,1,14.1,12.75,11.5,14.1,4pt 3rb 1as 1st 1bl 1to 1-6fg 2-2ft,0,0,3300,0,3300,0,,,10,0,5,5,,5,
5183,"Mathiang, Mangok",Mangok Mathiang,20171027,cha,hou,H,20171027-hou-cha,19,93,109,0,0,0,1,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,4,45,,4,
3891,"Lowry, Kyle",Kyle Lowry,20171027,tor,lal,A,20171027-tor-lal,22.5,101,92,1,36.31666667,1,1,46,51,49.5,46,11pt 10rb 12as 2st 1to 3trey 4-14fg,1,1,7500,400,7600,-100,,,31,0,1,1,,1,
4367,"Thompson, Klay",Klay Thompson,20171027,gsw,was,H,20171027-was-gsw,22.5,120,117,1,31.18333333,1,1,29.9,29.5,27.75,29.9,18pt 2rb 3as 2bl 1to 2trey 8-19fg,0,0,7200,100,6800,200,,,28,0,2,2,,2,
5010,"Onuaku, Chinanu",Chinanu Onuaku,20171027,hou,cha,A,20171027-hou-cha,19,109,93,0,0,0,0,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,5,45,,4,
5133,"Monk, Malik",Malik Monk,20171027,cha,hou,H,20171027-hou-cha,19,93,109,0,27.71666667,1,1,19.6,19.75,19.25,19.6,10pt 3rb 2as 1st 2trey 3-9fg 2-2ft,0,0,3600,600,3400,100,,,10,0,2,12,,1,
3783,"Miles, C.J.",C.J. Miles,20171027,tor,lal,A,20171027-tor-lal,22.5,101,92,0,25.2,1,1,20.4,18.5,17.75,20.4,9pt 2rb 1st 2bl 2trey 3-9fg 1-2ft,0,0,3500,0,3900,0,,,10,0,3,23,,3,
4975,"Magette, Josh",Josh Magette,20171027,atl,den,H,20171027-den-atl,19.5,100,105,0,0,0,1,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,1,1,,1,
4708,"Caboclo, Bruno",Bruno Caboclo,20171027,tor,lal,A,20171027-tor-lal,22.5,101,92,0,0,0,1,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,3,3,,3,
4522,"Barton, Will",Will Barton,20171027,den,atl,A,20171027-den-atl,19.5,105,100,0,29.11666667,1,1,30.7,32.5,31.25,30.7,18pt 6rb 3as 2st 5to 2trey 8-17fg,0,0,5500,-300,5500,-100,,,22,0,2,23,,2,
4999,"Beasley, Malik",Malik Beasley,20171027,den,atl,A,20171027-den-atl,19.5,105,100,0,10.63333333,1,1,7.1,7.25,7,7.1,2pt 3rb 1as 1-2fg,0,0,3000,0,3000,0,,,10,0,2,1,,1,
4804,"Graham, Treveon",Treveon Graham,20171027,cha,hou,H,20171027-hou-cha,19,93,109,0,0,0,1,0,0,0,0,,0,0,3000,-200,3000,0,,,10,0,2,23,,2,
4607,"Plumlee, Mason",Mason Plumlee,20171027,den,atl,A,20171027-den-atl,19.5,105,100,0,20.88333333,1,1,36,32.25,31.25,36,9pt 5rb 6as 1st 3bl 3-4fg 3-6ft,0,0,3800,200,3400,100,,,12,0,5,45,,5,
4673,"Payne, Adreian",Adreian Payne,20171027,orl,sas,H,20171027-sas-orl,19,114,87,0,0,0,0,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,4,4,,4,
4792,"Powell, Norman",Norman Powell,20171027,tor,lal,A,20171027-tor-lal,22.5,101,92,1,20.5,1,1,8.2,8.25,6.5,8.2,3pt 1rb 2as 1st 2to 1-8fg 1-1ft,0,0,3800,-700,4300,-300,,,13,0,2,23,,3,
4456,"Faried, Kenneth",Kenneth Faried,20171027,den,atl,A,20171027-den-atl,19.5,105,100,0,11.51666667,1,1,-1,-0.5,-0.5,-1,0pt 1to,0,0,3200,-400,3800,-200,,,15,0,4,45,,4,
5152,"Iwundu, Wes",Wes Iwundu,20171027,orl,sas,H,20171027-sas-orl,19,114,87,0,7.083333333,1,1,7.4,7.5,7.25,7.4,4pt 2rb 1st 2to 2-3fg,0,0,3000,0,3000,0,,,10,0,3,23,,2,
4460,"Singler, Kyle",Kyle Singler,20171027,okc,min,A,20171027-okc-min,20,116,119,0,0,0,0,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,3,23,,2,
3817,"Williams, Marvin",Marvin Williams,20171027,cha,hou,H,20171027-hou-cha,19,93,109,1,25.63333333,1,1,5.9,7,7,5.9,3pt 2rb 1as 1to 1trey 1-3fg,0,0,4000,-200,3900,100,,,20,0,4,34,,4,
3651,"Livingston, Shaun",Shaun Livingston,20171027,gsw,was,H,20171027-was-gsw,22.5,120,117,0,0,0,0,0,0,0,0,,0,0,3400,-700,3600,0,,,10,0,1,12,,1,
3904,"Millsap, Paul",Paul Millsap,20171027,den,atl,A,20171027-den-atl,19.5,105,100,1,30.28333333,1,1,32.7,30.5,28.5,32.7,16pt 6rb 1as 2st 1bl 1to 6-12fg 4-6ft,0,0,6600,-600,6300,-400,,,35,0,4,45,,4,
4791,"Wright, Delon",Delon Wright,20171027,tor,lal,A,20171027-tor-lal,22.5,101,92,0,11.68333333,1,1,3.7,4.25,3.75,3.7,2pt 1rb 1as 1to 1-3fg,0,0,4400,-100,3900,0,,,10,0,1,12,,1,
4532,"Kidd-Gilchrist, Michael",Michael Kidd-Gilchrist,20171027,cha,hou,H,20171027-hou-cha,19,93,109,1,13.9,1,1,19.9,18.25,17.75,19.9,4pt 7rb 1as 1st 1bl 2-4fg,0,0,4500,-1100,4100,-400,,,15,0,3,3,,3,
4203,"Carroll, DeMarre",DeMarre Carroll,20171027,bkn,nyk,A,20171027-bkn-nyk,19.5,86,107,1,23.15,1,1,12,12.75,12,12,6pt 5rb 1trey 1-5fg 3-4ft,0,0,6500,700,5500,300,,,14,3,3,34,,3,
4691,"Black, Tarik",Tarik Black,20171027,hou,cha,A,20171027-hou-cha,19,109,93,0,8.95,1,1,1.4,2,2,1.4,0pt 2rb 1to,0,0,3400,200,3500,200,,,10,0,4,45,,5,
